0	1	2	3	4	5
F4KAV2	Arabidopsis thaliana	Viridiplantae	442	False	Validation_3
Q8C9B9	Mus musculus	Metazoa	2256	False	Validation_3
P53330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	False	Validation_3
Q1MTN3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False	Validation_3
P30038	Homo sapiens	Metazoa	563	False	Validation_3
O70456	Mus musculus	Metazoa	248	False	Validation_3
P82192	Spinacia oleracea	Viridiplantae	258	False	Validation_3
Q9UJX5	Homo sapiens	Metazoa	808	False	Validation_3
P62857	Homo sapiens	Metazoa	69	False	Validation_3
G5EGK5	Caenorhabditis elegans	Metazoa	928	False	Validation_3
C0HLF1	Dictyostelium discoideum	Other	154	False	Validation_3
P38236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False	Validation_3
Q96T23	Homo sapiens	Metazoa	1441	False	Validation_3
O75081	Homo sapiens	Metazoa	653	False	Validation_3
P38907	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458	False	Validation_3
Q9LPV5	Arabidopsis thaliana	Viridiplantae	502	True	Validation_3
P82869	Arabidopsis thaliana	Viridiplantae	466	False	Validation_3
O43808	Homo sapiens	Metazoa	307	True	Validation_3
Q80TT2	Mus musculus	Metazoa	1150	False	Validation_3
Q8C5Y2	Mus musculus	Metazoa	53	True	Validation_3
Q9M7I7	Arabidopsis thaliana	Viridiplantae	318	False	Validation_3
Q8WVM0	Homo sapiens	Metazoa	346	False	Validation_3
Q6Q5X2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	51	False	Validation_3
P51587	Homo sapiens	Metazoa	3418	False	Validation_3
Q04705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352	True	Validation_3
Q42512	Arabidopsis thaliana	Viridiplantae	139	False	Validation_3
Q4AE62	Homo sapiens	Metazoa	458	False	Validation_3
Q99KP6	Mus musculus	Metazoa	504	False	Validation_3
Q9WTW1	Rattus norvegicus	Metazoa	1043	False	Validation_3
Q9H582	Homo sapiens	Metazoa	1327	False	Validation_3
Q8TB36	Homo sapiens	Metazoa	358	False	Validation_3
P70278	Mus musculus	Metazoa	393	False	Validation_3
Q5AFI4	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	337	True	Validation_3
Q4WJ81	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	754	False	Validation_3
P70444	Mus musculus	Metazoa	195	False	Validation_3
Q91YR5	Mus musculus	Metazoa	698	False	Validation_3
Q9P0N9	Homo sapiens	Metazoa	293	False	Validation_3
Q06139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	False	Validation_3
Q9SEL5	Arabidopsis thaliana	Viridiplantae	222	False	Validation_3
P79015	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False	Validation_3
P58753	Homo sapiens	Metazoa	221	False	Validation_3
P00319	Galdieria sulphuraria	Other	161	False	Validation_3
P38081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501	False	Validation_3
P78587	Candida albicans	Fungi	449	False	Validation_3
Q60866	Mus musculus	Metazoa	349	False	Validation_3
P27895	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1000	False	Validation_3
Q93YN0	Arabidopsis thaliana	Viridiplantae	187	False	Validation_3
P38809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False	Validation_3
Q99PV0	Mus musculus	Metazoa	2335	False	Validation_3
Q99PU7	Mus musculus	Metazoa	728	False	Validation_3
O75004	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	501	False	Validation_3
P10852	Mus musculus	Metazoa	526	True	Validation_3
Q09349	Caenorhabditis elegans	Metazoa	984	False	Validation_3
G5ECU7	Caenorhabditis elegans	Metazoa	319	False	Validation_3
Q13950	Homo sapiens	Metazoa	521	False	Validation_3
P47988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	759	False	Validation_3
Q07914	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	168	True	Validation_3
Q9ER97	Mus musculus	Metazoa	151	False	Validation_3
P38803	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334	False	Validation_3
O74828	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	682	False	Validation_3
Q6P4Q7	Homo sapiens	Metazoa	775	False	Validation_3
Q9LW26	Arabidopsis thaliana	Viridiplantae	701	False	Validation_3
Q9Y2S7	Homo sapiens	Metazoa	368	False	Validation_3
O13919	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1075	False	Validation_3
A0FGR9	Homo sapiens	Metazoa	886	True	Validation_3
Q8VY74	Arabidopsis thaliana	Viridiplantae	333	False	Validation_3
Q04170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	232	False	Validation_3
P39927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False	Validation_3
O04209	Arabidopsis thaliana	Viridiplantae	258	False	Validation_3
P02318	Bos taurus	Metazoa	51	False	Validation_3
Q42529	Arabidopsis thaliana	Viridiplantae	312	False	Validation_3
P23526	Homo sapiens	Metazoa	432	False	Validation_3
Q19087	Caenorhabditis elegans	Metazoa	470	False	Validation_3
O88457	Rattus norvegicus	Metazoa	1765	False	Validation_3
Q336R3	Oryza sativa subsp. japonica	Viridiplantae	844	False	Validation_3
P09596	Spinacia oleracea	Viridiplantae	121	False	Validation_3
Q9EPI8	Rattus norvegicus	Metazoa	374	False	Validation_3
P56382	Mus musculus	Metazoa	52	False	Validation_3
Q03533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False	Validation_3
P51795	Homo sapiens	Metazoa	816	False	Validation_3
Q8BKA3	Mus musculus	Metazoa	608	False	Validation_3
O14388	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	136	False	Validation_3
Q19555	Caenorhabditis elegans	Metazoa	1096	False	Validation_3
Q9H0W9	Homo sapiens	Metazoa	315	False	Validation_3
P55199	Homo sapiens	Metazoa	621	False	Validation_3
O13612	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	415	False	Validation_3
Q09826	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	408	False	Validation_3
Q76PC4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	562	False	Validation_3
Q9R1C0	Mus musculus	Metazoa	341	False	Validation_3
Q04073	Strongylocentrotus purpuratus	Metazoa	459	False	Validation_3
Q93034	Homo sapiens	Metazoa	780	False	Validation_3
Q9LR91	Arabidopsis thaliana	Viridiplantae	319	False	Validation_3
Q802Y8	Danio rerio	Metazoa	671	False	Validation_3
P26188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False	Validation_3
Q9HCC0	Homo sapiens	Metazoa	563	False	Validation_3
P62861	Homo sapiens	Metazoa	133	False	Validation_3
O60733	Homo sapiens	Metazoa	806	False	Validation_3
Q9FZD1	Arabidopsis thaliana	Viridiplantae	630	False	Validation_3
O18017	Caenorhabditis elegans	Metazoa	988	False	Validation_3
Q9QZN9	Rattus norvegicus	Metazoa	360	True	Validation_3
P46310	Arabidopsis thaliana	Viridiplantae	446	False	Validation_3
Q3U6Q4	Mus musculus	Metazoa	756	False	Validation_3
Q9P802	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	194	False	Validation_3
Q6ZN28	Homo sapiens	Metazoa	852	False	Validation_3
P52593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1655	False	Validation_3
Q9ULZ2	Homo sapiens	Metazoa	295	False	Validation_3
Q16617	Homo sapiens	Metazoa	165	True	Validation_3
Q0WPF2	Arabidopsis thaliana	Viridiplantae	808	False	Validation_3
P27793	Capnoides sempervirens	Viridiplantae	447	False	Validation_3
P43686	Homo sapiens	Metazoa	418	False	Validation_3
O04121	Spinacia oleracea	Viridiplantae	439	False	Validation_3
P22134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False	Validation_3
Q06211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407	False	Validation_3
Q96CM3	Homo sapiens	Metazoa	377	False	Validation_3
P47821	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False	Validation_4
Q944H2	Arabidopsis thaliana	Viridiplantae	391	False	Validation_4
Q8WXG6	Homo sapiens	Metazoa	1647	False	Validation_4
Q5TYM5	Homo sapiens	Metazoa	149	False	Validation_4
Q9UDR5	Homo sapiens	Metazoa	926	False	Validation_4
P82924	Bos taurus	Metazoa	435	False	Validation_4
O94864	Homo sapiens	Metazoa	414	False	Validation_4
Q8BMB0	Mus musculus	Metazoa	1264	False	Validation_4
P10749	Mus musculus	Metazoa	269	False	Validation_4
Q90257	Danio rerio	Metazoa	270	False	Validation_4
Q96SD1	Homo sapiens	Metazoa	692	False	Validation_4
Q23045	Caenorhabditis elegans	Metazoa	470	False	Validation_4
P22136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	580	False	Validation_4
P02240	Lupinus luteus	Viridiplantae	154	False	Validation_4
Q9VBB3	Drosophila melanogaster	Metazoa	328	False	Validation_4
Q5H8A6	Lotus japonicus	Viridiplantae	853	False	Validation_4
Q6FI81	Homo sapiens	Metazoa	312	False	Validation_4
O49621	Arabidopsis thaliana	Viridiplantae	526	True	Validation_4
O75586	Homo sapiens	Metazoa	246	False	Validation_4
Q5N829	Oryza sativa subsp. japonica	Viridiplantae	953	False	Validation_4
Q9M2N5	Arabidopsis thaliana	Viridiplantae	696	False	Validation_4
Q96PE3	Homo sapiens	Metazoa	977	False	Validation_4
Q05123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467	False	Validation_4
Q96E09	Homo sapiens	Metazoa	287	False	Validation_4
P32761	Chlamydomonas moewusii	Viridiplantae	218	False	Validation_4
Q8BHN1	Mus musculus	Metazoa	524	False	Validation_4
P40566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	764	False	Validation_4
Q9U226	Caenorhabditis elegans	Metazoa	342	False	Validation_4
P53853	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	264	False	Validation_4
O48716	Arabidopsis thaliana	Viridiplantae	465	False	Validation_4
Q3UP24	Mus musculus	Metazoa	1024	False	Validation_4
O94761	Homo sapiens	Metazoa	1208	False	Validation_4
O54942	Mus musculus	Metazoa	218	True	Validation_4
Q61624	Mus musculus	Metazoa	794	False	Validation_4
Q9XGM3	Arabidopsis thaliana	Viridiplantae	1217	False	Validation_4
O73622	Xenopus laevis	Metazoa	293	False	Validation_4
Q61818	Mus musculus	Metazoa	1889	False	Validation_4
O23247	Arabidopsis thaliana	Viridiplantae	642	False	Validation_4
Q96BT3	Homo sapiens	Metazoa	561	False	Validation_4
Q9NWT8	Homo sapiens	Metazoa	199	False	Validation_4
Q9UNA4	Homo sapiens	Metazoa	740	False	Validation_4
P26017	Drosophila melanogaster	Metazoa	390	False	Validation_4
O88286	Mus musculus	Metazoa	1684	False	Validation_4
P54939	Gallus gallus	Metazoa	2541	False	Validation_4
P51556	Rattus norvegicus	Metazoa	727	False	Validation_4
P54657	Dictyostelium discoideum	Other	213	False	Validation_4
O14196	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	300	False	Validation_4
Q10B19	Oryza sativa subsp. japonica	Viridiplantae	250	False	Validation_4
P41047	Mus musculus	Metazoa	279	True	Validation_4
P27707	Homo sapiens	Metazoa	260	False	Validation_4
Q96GM8	Homo sapiens	Metazoa	510	False	Validation_4
Q8BG07	Mus musculus	Metazoa	503	False	Validation_4
Q9FVE6	Arabidopsis thaliana	Viridiplantae	245	False	Validation_4
P08456	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	276	True	Validation_4
Q9BQ48	Homo sapiens	Metazoa	92	False	Validation_4
P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True	Validation_4
Q8LPL7	Arabidopsis thaliana	Viridiplantae	355	False	Validation_4
P30902	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174	False	Validation_4
Q12467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430	False	Validation_4
O95926	Homo sapiens	Metazoa	243	False	Validation_4
Q92945	Homo sapiens	Metazoa	711	False	Validation_4
O15304	Homo sapiens	Metazoa	175	False	Validation_4
Q4KMP7	Homo sapiens	Metazoa	808	False	Validation_4
Q9XI19	Arabidopsis thaliana	Viridiplantae	328	False	Validation_4
Q8W191	Arabidopsis thaliana	Viridiplantae	149	False	Validation_4
P70174	Mus musculus	Metazoa	488	True	Validation_4
O94868	Homo sapiens	Metazoa	740	False	Validation_4
Q9Y5U2	Homo sapiens	Metazoa	329	False	Validation_4
Q11184	Caenorhabditis elegans	Metazoa	425	False	Validation_4
A0A0U2X0E4	Mycosarcoma maydis	Fungi	443	False	Validation_4
Q12339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	False	Validation_4
Q67UU9	Oryza sativa subsp. japonica	Viridiplantae	426	False	Validation_4
Q86YT5	Homo sapiens	Metazoa	568	True	Validation_4
P35183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	429	False	Validation_4
P42840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	True	Validation_4
Q62315	Mus musculus	Metazoa	1234	False	Validation_4
Q5T6F0	Homo sapiens	Metazoa	453	False	Validation_4
Q80VL1	Mus musculus	Metazoa	560	False	Validation_4
P80484	Amphidinium carterae	Other	370	False	Validation_4
Q8IJX8	Plasmodium falciparum (isolate 3D7)	Other	107	False	Validation_4
O15294	Homo sapiens	Metazoa	1046	False	Validation_4
P11115	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	270	False	Validation_4
Q80SU7	Mus musculus	Metazoa	2427	False	Validation_4
Q8IVP5	Homo sapiens	Metazoa	155	True	Validation_4
Q7Z2E3	Homo sapiens	Metazoa	356	False	Validation_4
O49629	Arabidopsis thaliana	Viridiplantae	310	False	Validation_4
Q8NB78	Homo sapiens	Metazoa	822	False	Validation_4
P46059	Homo sapiens	Metazoa	708	True	Validation_4
P43565	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1770	False	Validation_4
Q8WZK0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False	Validation_4
Q93227	Caenorhabditis elegans	Metazoa	431	False	Validation_4
Q9FNN6	Arabidopsis thaliana	Viridiplantae	298	False	Validation_4
Q8L785	Arabidopsis thaliana	Viridiplantae	1067	False	Validation_4
A2SWM2	Danio rerio	Metazoa	504	True	Validation_4
Q94165	Caenorhabditis elegans	Metazoa	256	False	Validation_4
Q9LMR3	Arabidopsis thaliana	Viridiplantae	358	False	Validation_4
Q8VHL0	Mus musculus	Metazoa	384	True	Validation_4
Q08887	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554	False	Validation_4
Q9BXP2	Homo sapiens	Metazoa	914	True	Validation_4
P70500	Rattus norvegicus	Metazoa	213	True	Validation_4
P38855	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False	Validation_4
Q5JTH9	Homo sapiens	Metazoa	1297	False	Validation_4
Q9VEB4	Drosophila melanogaster	Metazoa	560	False	Validation_4
O35820	Rattus norvegicus	Metazoa	163	False	Validation_4
P09798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	840	False	Validation_4
V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141	False	Validation_4
O81242	Arabidopsis thaliana	Viridiplantae	355	False	Validation_4
Q7Z412	Homo sapiens	Metazoa	305	False	Validation_4
Q9GZP8	Homo sapiens	Metazoa	106	False	Validation_4
B1AWL2	Mus musculus	Metazoa	2495	False	Validation_4
P03896	Drosophila melanogaster	Metazoa	341	True	Validation_4
Q4KL25	Mus musculus	Metazoa	219	True	Validation_4
Q9H0F6	Homo sapiens	Metazoa	387	False	Validation_4
Q54KF1	Dictyostelium discoideum	Other	1158	False	Validation_4
Q5HZJ0	Mus musculus	Metazoa	1373	False	Validation_4
O49203	Arabidopsis thaliana	Viridiplantae	238	False	Validation_4
F4IMQ0	Arabidopsis thaliana	Viridiplantae	288	False	Validation_4
P52891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726	False	Validation_4
P38241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	364	False	Validation_4
Q9UUM2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	971	False	Validation_4
O14114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1190	False	Validation_4
Q9SQI3	Gossypium hirsutum	Viridiplantae	413	False	Validation_4
A2AUU0	Mus musculus	Metazoa	281	False	Validation_4
Q9P7M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	271	False	Validation_4
Q8L7W1	Arabidopsis thaliana	Viridiplantae	678	False	Validation_4
Q1W6H9	Homo sapiens	Metazoa	321	False	Validation_4
P52756	Homo sapiens	Metazoa	815	False	Validation_4
Q9FLL1	Arabidopsis thaliana	Viridiplantae	602	False	Validation_4
Q04048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	859	False	Validation_4
P33419	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	253	False	Validation_4
F4IV16	Arabidopsis thaliana	Viridiplantae	267	False	Validation_4
Q9FFK6	Arabidopsis thaliana	Viridiplantae	810	False	Validation_4
Q96T49	Homo sapiens	Metazoa	567	False	Validation_4
P32505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	525	False	Validation_4
P38781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	883	False	Validation_4
Q9LUI3	Arabidopsis thaliana	Viridiplantae	695	False	Validation_4
Q9NUQ2	Homo sapiens	Metazoa	364	True	Validation_4
Q8WXC6	Homo sapiens	Metazoa	57	False	Validation_4
Q6VMQ6	Homo sapiens	Metazoa	1270	False	Validation_4
Q9ER31	Rattus norvegicus	Metazoa	455	True	Validation_4
Q5SRY7	Mus musculus	Metazoa	542	False	Validation_4
P50861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	169	False	Validation_4
P36956	Homo sapiens	Metazoa	1147	False	Validation_4
P34341	Caenorhabditis elegans	Metazoa	821	False	Validation_4
Q9VNS0	Drosophila melanogaster	Metazoa	459	False	Validation_4
Q12774	Homo sapiens	Metazoa	1597	False	Validation_4
Q7K4M4	Drosophila melanogaster	Metazoa	649	False	Validation_4
Q96BY6	Homo sapiens	Metazoa	2186	False	Validation_4
Q05905	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	244	False	Validation_4
O88708	Mus musculus	Metazoa	433	False	Validation_4
C0HLU2	Homo sapiens	Metazoa	46	False	Validation_4
F4JYE9	Arabidopsis thaliana	Viridiplantae	530	False	Validation_4
Q9P0U1	Homo sapiens	Metazoa	55	True	Validation_4
O15743	Dictyostelium discoideum	Other	975	False	Validation_4
Q9Y2F5	Homo sapiens	Metazoa	2266	False	Validation_4
P0CG12	Homo sapiens	Metazoa	524	False	Validation_4
P53909	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	347	False	Validation_4
Q9SG11	Arabidopsis thaliana	Viridiplantae	352	False	Validation_4
Q7TN79	Mus musculus	Metazoa	314	False	Validation_4
Q06338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False	Validation_4
P36421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False	Validation_4
Q9D8H7	Mus musculus	Metazoa	521	False	Validation_4
Q60974	Mus musculus	Metazoa	2453	False	Validation_4
Q9DBD5	Mus musculus	Metazoa	1123	False	Validation_4
Q9CQR4	Mus musculus	Metazoa	140	False	Validation_4
Q8TC26	Homo sapiens	Metazoa	289	True	Validation_4
P58418	Homo sapiens	Metazoa	232	True	Validation_4
Q68DK7	Homo sapiens	Metazoa	614	False	Validation_4
P01100	Homo sapiens	Metazoa	380	False	Validation_4
P56378	Homo sapiens	Metazoa	58	True	Validation_4
Q12038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1033	False	Validation_4
Q8NG98	Homo sapiens	Metazoa	312	True	Validation_4
P70122	Mus musculus	Metazoa	250	False	Validation_4
P04117	Mus musculus	Metazoa	132	False	Validation_4
P57742	Arabidopsis thaliana	Viridiplantae	151	False	Validation_4
Q9M9L6	Arabidopsis thaliana	Viridiplantae	211	False	Validation_4
P32322	Homo sapiens	Metazoa	319	False	Validation_4
Q03330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	439	False	Validation_4
O45717	Caenorhabditis elegans	Metazoa	293	False	Validation_4
O88492	Mus musculus	Metazoa	1403	False	Validation_4
P40368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713	False	Validation_4
O14322	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	313	False	Validation_4
Q03557	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464	False	Validation_4
A0A120KVW2	Trypanosoma brucei brucei	Other	1136	False	Validation_4
O23193	Arabidopsis thaliana	Viridiplantae	236	False	Validation_4
Q03036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	179	False	Validation_4
Q9NY25	Homo sapiens	Metazoa	188	True	Validation_4
P47116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	818	False	Validation_4
C0HM53	Populus euphratica	Viridiplantae	510	False	Validation_4
P38065	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1025	False	Validation_4
Q5XF07	Arabidopsis thaliana	Viridiplantae	364	False	Validation_4
Q8TC90	Homo sapiens	Metazoa	406	False	Validation_4
Q12220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	943	False	Validation_4
P13231	Dictyostelium discoideum	Other	118	False	Validation_4
Q8R2K4	Mus musculus	Metazoa	616	False	Validation_4
P0DH95	Arabidopsis thaliana	Viridiplantae	149	False	Validation_4
Q92565	Homo sapiens	Metazoa	580	False	Validation_4
Q91YT0	Mus musculus	Metazoa	464	False	Validation_4
P36120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	742	False	Validation_4
Q9CPR8	Mus musculus	Metazoa	279	False	Validation_4
Q08119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	714	False	Validation_4
Q9CQE1	Mus musculus	Metazoa	247	False	Validation_4
Q14154	Homo sapiens	Metazoa	515	False	Validation_4
P47054	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1683	False	Validation_4
Q96AJ1	Homo sapiens	Metazoa	413	False	Validation_4
Q6ZY51	Arabidopsis thaliana	Viridiplantae	1196	False	Validation_4
